group_id,classification,risk,id,hos,system_id,thing_id,thing_token_present,has_real_data,last_seen,decision,confidence,reason
CGG Pubilla Casas - HOS025-S06-01 H23VA084841R,SYNC_CONFLICT,CRITICAL,CGG Pubilla Casas - HOS025-S06-01 H23VA084841R,HOS025,S06,nzE6osZpsuwmDe7B4AI3-y-eXCPWv8Zz5TrbWcVg_ys,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
H23VA864747G,SYNC_CONFLICT,CRITICAL,H23VA864747G,,S06,sIQ9poVOVsfcnniLpju66uu25F11_geG8nrAjq4nd7Q,True,True,2026-06-20T17:02:35.000Z,KEEP,HIGH,unico sensor con datos reales
H23VA864747G,SYNC_CONFLICT,CRITICAL,H23VA864747G,,S06,ZFTlVdznec_JUzwpD5R1mV5wCM5OVHwAZ0K9DlBV_p4,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Residencia Els Alps - HOS136-S06-01 I17BD083286K,SYNC_CONFLICT,CRITICAL,Residencia Els Alps - HOS136-S06-01 I17BD083286K,HOS136,S06,ySrH2RptEYTddry1SZrUqq9BhFgpfcPk7GoqIjFvDW8,True,True,2026-06-19T17:46:01.000Z,KEEP,HIGH,unico sensor con datos reales
Residencia Els Alps - HOS136-S06-01 I17BD083286K,SYNC_CONFLICT,CRITICAL,Residencia Els Alps - HOS136-S06-01 I17BD083286K,HOS136,S06,7jnp3LTGFcXWlaj1OhbxOru-DGSOXdXKzf4sYCDRDSA,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Aj L'H-Ed. Migdia - HOS002-S06-01 D16UH084259X,SYNC_CONFLICT,CRITICAL,Aj L'H-Ed. Migdia - HOS002-S06-01 D16UH084259X,HOS002,S06,Ji39TqbstdLkZV_bVmHFqOJNJuVB8yRyTR6Qe91RzA0,True,True,2026-06-20T18:48:34.000Z,KEEP,HIGH,unico sensor con datos reales
Aj L'H-Ed. Migdia - HOS002-S06-01 D16UH084259X,SYNC_CONFLICT,CRITICAL,Aj L'H-Ed. Migdia - HOS002-S06-01 D16UH084259X,HOS002,S06,3AcOP2_HecUn2Uq0PfpeqhHax6E2FXo4FGUwfQKs0uk,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Patufet Sant Jordi - HOS056-S06-01 D15FE071450J,SYNC_CONFLICT,CRITICAL,Esc. Patufet Sant Jordi - HOS056-S06-01 D15FE071450J,HOS056,S06,zKabHbjjW0gxCHbOSnuwMNjltUktzfzS14NCZw9emsk,True,True,2026-06-20T17:39:08.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Patufet Sant Jordi - HOS056-S06-01 D15FE071450J,SYNC_CONFLICT,CRITICAL,Esc. Patufet Sant Jordi - HOS056-S06-01 D15FE071450J,HOS056,S06,od_yGwPXsH56h5XhPxWcivXMrPSoIIZO_2dmGg0zz60,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
D15TC125050O,SYNC_CONFLICT,CRITICAL,D15TC125050O,,S06,I_qSUteKIaouoy6FedMVJOpwdieQ5yKVZhFJuERUOxo,True,True,2026-06-20T15:05:02.000Z,KEEP,HIGH,unico sensor con datos reales
D15TC125050O,SYNC_CONFLICT,CRITICAL,D15TC125050O,,S06,D46j4SYD0WaSmhxLrof4CrPd38kavXM6dZ9Xz-HpNCA,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
CEMFO - HOS004-S06-01 I17BE046798C,SYNC_CONFLICT,CRITICAL,CEMFO - HOS004-S06-01 I17BE046798C,HOS004,S06,MuIS9XC5Vp2Eevu0F3NobPhPcsIizURQpSIhbg2ZAQo,True,True,2026-06-19T15:26:26.000Z,KEEP,HIGH,unico sensor con datos reales
CEMFO - HOS004-S06-01 I17BE046798C,SYNC_CONFLICT,CRITICAL,CEMFO - HOS004-S06-01 I17BE046798C,HOS004,S06,R3cb43lgGATns9PzXqHiOAIiYfA0ebtby2o0Zz1OWAc,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I16BD105801Y,SYNC_CONFLICT,CRITICAL,I16BD105801Y,,S06,FtXokvZ0XJo9pyB_Z0Rvz12HB7zafgAPBSiS45hzsZQ,True,True,2026-06-20T17:48:39.000Z,KEEP,HIGH,unico sensor con datos reales
I16BD105801Y,SYNC_CONFLICT,CRITICAL,I16BD105801Y,,S06,grrj8oLFEGWu3DFEAD2myzmz2tk9T4ToEKgQ48PKGhI,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Deixalleria Municipal - HOS132-S06-01 I17BD045696M,SYNC_CONFLICT,CRITICAL,Deixalleria Municipal - HOS132-S06-01 I17BD045696M,HOS132,S06,gG1p5VXVOLDWOSP0LasaRRC3PzdXowawOCLBf6Gr1HY,True,True,2026-06-19T17:01:12.000Z,KEEP,HIGH,unico sensor con datos reales
Deixalleria Municipal - HOS132-S06-01 I17BD045696M,SYNC_CONFLICT,CRITICAL,Deixalleria Municipal - HOS132-S06-01 I17BD045696M,HOS132,S06,SGZ6oBWyCdAEhB2y_pSDW1JSHZrA08nPvBUwsCsGhys,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Biblioteca la Florida - HOS009-S06-01 D17BA214472T,SYNC_CONFLICT,CRITICAL,Biblioteca la Florida - HOS009-S06-01 D17BA214472T,HOS009,S06,X0bAlCRIne28bVU8KlVrRUdai-ML3eb1O9_OiVh6db8,True,True,2026-06-20T18:39:20.000Z,KEEP,HIGH,unico sensor con datos reales
Biblioteca la Florida - HOS009-S06-01 D17BA214472T,SYNC_CONFLICT,CRITICAL,Biblioteca la Florida - HOS009-S06-01 D17BA214472T,HOS009,S06,eTxpgEjfnJqO9FX6QMfMPmz7M2BFyc-_PuCnQmvOes4,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Br. La Casa del Molí - HOS098-S06-01 I22BB009987T,SYNC_CONFLICT,CRITICAL,Esc. Br. La Casa del Molí - HOS098-S06-01 I22BB009987T,HOS098,S06,xGrGl53ELTrcyZnl05Id-0oIZpYi2TL5IZd2O47-hgg,True,True,2026-06-07T16:58:27.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Br. La Casa del Molí - HOS098-S06-01 I22BB009987T,SYNC_CONFLICT,CRITICAL,Esc. Br. La Casa del Molí - HOS098-S06-01 I22BB009987T,HOS098,S06,sztDZqAzKFFl07AZRqqLT5ubjSmfwUhnVMoVtTb5SyE,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Pompeu Fabra - HOS062-S06-01 I18BD030308X,SYNC_CONFLICT,CRITICAL,Esc. Pompeu Fabra - HOS062-S06-01 I18BD030308X,HOS062,S06,7cPYd2gxnGh-EnXJoJi0-Cer9FqUdyt_8Gn6pP-AB_w,True,True,2026-06-17T15:01:15.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Pompeu Fabra - HOS062-S06-01 I18BD030308X,SYNC_CONFLICT,CRITICAL,Esc. Pompeu Fabra - HOS062-S06-01 I18BD030308X,HOS062,S06,05okVxEcPl0bcFgj_JujacwE59Qj88pWHwe35-Z4Gp0,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I19BC062758S,SYNC_CONFLICT,CRITICAL,I19BC062758S,,S06,vpMwMM5PlLdyHRkFB7EhHb-AXBN0DKk62LHarUVCQgU,True,True,2026-06-17T15:53:40.000Z,KEEP,HIGH,unico sensor con datos reales
I19BC062758S,SYNC_CONFLICT,CRITICAL,I19BC062758S,,S06,5tetjCBi_1lOuAhZHqQlaPAMFBsM43ILB42fqao7tZc,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
HOS001-S06-01 I19BD035462J,SYNC_CONFLICT,CRITICAL,HOS001-S06-01 I19BD035462J,HOS001,S06,HX0rRX32C0JYLoPABHs9ODXZXT2abCr6amYqXlysxfE,True,True,2026-06-17T15:58:35.000Z,KEEP,HIGH,unico sensor con datos reales
HOS001-S06-01 I19BD035462J,SYNC_CONFLICT,CRITICAL,HOS001-S06-01 I19BD035462J,HOS001,S06,tb1j1L57S_Wx9J8VsZpMWZI5ZCoLPm1IKdIFuJZ8Gz4,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Menéndez Pidal - HOS053-S06-01 I18BD030305U,SYNC_CONFLICT,CRITICAL,Esc. Menéndez Pidal - HOS053-S06-01 I18BD030305U,HOS053,S06,XE0GP6G7DzTaxZ1xirF_8TSwVkmpjygbbqgY1RfL3IA,True,True,2026-06-17T17:58:46.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Menéndez Pidal - HOS053-S06-01 I18BD030305U,SYNC_CONFLICT,CRITICAL,Esc. Menéndez Pidal - HOS053-S06-01 I18BD030305U,HOS053,S06,rtyxh9FGteuKlH8KcWUIwhFdZtTTDU-NEAiYVT2zBFI,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Josep Janes - HOS047-S06-01 I17BE094519Y,SYNC_CONFLICT,CRITICAL,Esc. Josep Janes - HOS047-S06-01 I17BE094519Y,HOS047,S06,opfI7hEkWdbqNuv5BmC790Mv4dv9nPYczKjcjH3R_YQ,True,True,2026-06-17T17:59:28.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Josep Janes - HOS047-S06-01 I17BE094519Y,SYNC_CONFLICT,CRITICAL,Esc. Josep Janes - HOS047-S06-01 I17BE094519Y,HOS047,S06,kdtilYZRll5Z9tG8M_KYPtI95swaieYFdl3srKtZisY,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Pau Casals - HOS057-S06-01 I18BD030309Y,SYNC_CONFLICT,CRITICAL,Esc. Pau Casals - HOS057-S06-01 I18BD030309Y,HOS057,S06,PMoZsEhMaDZ54jaxB4y_XmRFrSWm2-EG3jUieUXSEJg,True,True,2026-06-17T18:47:58.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Pau Casals - HOS057-S06-01 I18BD030309Y,SYNC_CONFLICT,CRITICAL,Esc. Pau Casals - HOS057-S06-01 I18BD030309Y,HOS057,S06,g1Y_M5kabYYWncMbwl0xKRdDPnJFx8wCl-qiNSl8gxg,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BC030788S,SYNC_CONFLICT,CRITICAL,I18BC030788S,,S06,3YahYi55PAJbhwB0w4xN3L66gAPo9r-j8-lGjcM4SZI,True,True,2026-06-17T19:01:12.000Z,KEEP,HIGH,unico sensor con datos reales
I18BC030788S,SYNC_CONFLICT,CRITICAL,I18BC030788S,,S06,ToWNVRDfaMd2hi2dQ2TrryTozpplHTm9aJesvKbxIIY,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Pavelló M. d'Esports - HOS106-S06-01 I18BD030318Z,SYNC_CONFLICT,CRITICAL,Pavelló M. d'Esports - HOS106-S06-01 I18BD030318Z,HOS106,S06,xrZpEfWjNlVV_c3CbxhJpKArlC30cPXV97rrXB-YlHE,True,True,2026-06-17T17:55:12.000Z,KEEP,HIGH,unico sensor con datos reales
Pavelló M. d'Esports - HOS106-S06-01 I18BD030318Z,SYNC_CONFLICT,CRITICAL,Pavelló M. d'Esports - HOS106-S06-01 I18BD030318Z,HOS106,S06,Sx-kQEKgldD-AQTFS52ePF23fg9bfUXJetuGZbT0_O0,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Pere Lliscart - HOS061-S06-01 I18BD030283F,SYNC_CONFLICT,CRITICAL,Esc. Pere Lliscart - HOS061-S06-01 I18BD030283F,HOS061,S06,iYhmNIxgsURPkWkOf9cA_8c3XaivhuANzR7MfV2IOpI,True,True,2026-06-17T18:26:19.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Pere Lliscart - HOS061-S06-01 I18BD030283F,SYNC_CONFLICT,CRITICAL,Esc. Pere Lliscart - HOS061-S06-01 I18BD030283F,HOS061,S06,ZHoowDP4Bgx1YYIdfqtokD6hptE_aMkoZQmYE1IZDAs,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BE082533S,SYNC_CONFLICT,CRITICAL,I18BE082533S,,S06,n7GgQ9Op5wSWBrCu9C65Q8NnbQxlYsy5qlegl2grlxY,True,True,2026-06-17T17:58:57.000Z,KEEP,HIGH,unico sensor con datos reales
I18BE082533S,SYNC_CONFLICT,CRITICAL,I18BE082533S,,S06,_zntoV03U8_E_NQiOehyDyTqstnkPKiJn2Dfqex4O20,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BD033258Q,SYNC_CONFLICT,CRITICAL,I18BD033258Q,,S06,7DlF2Eitcfuayt0LntjGuL8jxHQYZJ-C8ijr4Y6BU0A,True,True,2026-06-17T17:42:56.000Z,KEEP,HIGH,unico sensor con datos reales
I18BD033258Q,SYNC_CONFLICT,CRITICAL,I18BD033258Q,,S06,GFmsPYbtt8KR7CfWadkVYhSwctNbGJ9qLaDu7lWSmiY,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I19BB015889I,SYNC_CONFLICT,CRITICAL,I19BB015889I,,S06,BNF52C8CRBdnppLcuArbJxM8BXgUsOuJlkqmlb34qnQ,True,True,2026-06-17T16:56:14.000Z,KEEP,HIGH,unico sensor con datos reales
I19BB015889I,SYNC_CONFLICT,CRITICAL,I19BB015889I,,S06,YVNyB6e2v0K5Tjzws_SvUB_eLudTKJgP4HthWtzPU8E,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BC012582E,SYNC_CONFLICT,CRITICAL,I18BC012582E,,S06,tyf8SBGezEGTbx9WF8iB2b9tdwdiw9E0cv80s61GUAQ,True,True,2026-06-17T15:38:56.000Z,KEEP,HIGH,unico sensor con datos reales
I18BC012582E,SYNC_CONFLICT,CRITICAL,I18BC012582E,,S06,tD6wO4Kf2s6evUvs3LOaH-7hUfyzrR2URqG71YcuqCk,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Milagros Consarnau - HOS054-S06-S1 I18BD030306V,SYNC_CONFLICT,CRITICAL,Esc. Milagros Consarnau - HOS054-S06-S1 I18BD030306V,HOS054,S06,qDgqygCiDQ5jNbfopn-_5VnSHECxTik3vRyVXTEpSUI,True,True,2026-06-17T18:05:41.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Milagros Consarnau - HOS054-S06-S1 I18BD030306V,SYNC_CONFLICT,CRITICAL,Esc. Milagros Consarnau - HOS054-S06-S1 I18BD030306V,HOS054,S06,luwyqNAn2Yl-vhuaV4JOdWNbgKp8CNTj6s16cwNJv3M,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I19BD042447D,SYNC_CONFLICT,CRITICAL,I19BD042447D,,S06,6_FjkI_CN4xUeLlSQuXa2XNNsjiIEurylMtNyEZUY9g,True,True,2026-06-17T06:56:18.000Z,KEEP,HIGH,unico sensor con datos reales
I19BD042447D,SYNC_CONFLICT,CRITICAL,I19BD042447D,,S06,UaoFwCzu2iHIA_yH6676jv1GfXuz0S2TRdPwRL2WqP4,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BD033597G,SYNC_CONFLICT,CRITICAL,I18BD033597G,,S06,TUJYZjfm1wb1kt0ilyolEf_iIQddz1tOwlDuvUEhzGA,True,True,2026-06-17T16:00:35.000Z,KEEP,HIGH,unico sensor con datos reales
I18BD033597G,SYNC_CONFLICT,CRITICAL,I18BD033597G,,S06,OmgDzp5zTdezLzgLev6sCnjm31e9xKBSf13xc0towwU,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I20BD020143F,SYNC_CONFLICT,CRITICAL,I20BD020143F,,S06,Axzlmkx7jSqTc0gbeFfbZQc2ol2joxGVPVsHZG5zOiU,True,True,2026-06-17T11:58:58.000Z,KEEP,HIGH,unico sensor con datos reales
I20BD020143F,SYNC_CONFLICT,CRITICAL,I20BD020143F,,S06,g-9Za7dcN2rll83aRQpkWoX0xQ_SyZsHlTeH0cpjmFo,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Cal Gotlla - HOS006-S06-01 D18BA388376I,SYNC_CONFLICT,CRITICAL,Cal Gotlla - HOS006-S06-01 D18BA388376I,HOS006,S06,s6op2vXC2h4cl9hlfVxld0TN5NbKMaS6KJdl3SnkY9M,True,True,2026-06-20T15:19:02.000Z,KEEP,HIGH,unico sensor con datos reales
Cal Gotlla - HOS006-S06-01 D18BA388376I,SYNC_CONFLICT,CRITICAL,Cal Gotlla - HOS006-S06-01 D18BA388376I,HOS006,S06,ABwm-eZa5itEfMPI8VugqmDlGN3tbRyVpEm0E-_7u8I,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
CGG la Ermita - HOS118-S06-01 I19BD042435Z,SYNC_CONFLICT,CRITICAL,CGG la Ermita - HOS118-S06-01 I19BD042435Z,HOS118,S06,u9xGIFNle6ALuAoLdKg0EsZsp7wmOUzFKMhciJ8OQsc,True,True,2026-06-17T15:51:37.000Z,KEEP,HIGH,unico sensor con datos reales
CGG la Ermita - HOS118-S06-01 I19BD042435Z,SYNC_CONFLICT,CRITICAL,CGG la Ermita - HOS118-S06-01 I19BD042435Z,HOS118,S06,-QqsXX8plJ7TlZxk8koOxIwQ8I9VQxSSBpUSNHRQhIk,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Ca n'Arús - HOS070-S06-01 I20BD020169P,SYNC_CONFLICT,CRITICAL,Ca n'Arús - HOS070-S06-01 I20BD020169P,HOS070,S06,m5iE1kXUxyYX5grZEb0AH9xtFM6mwE1p6L8u4Zv75-Q,True,True,2026-06-17T05:59:33.000Z,KEEP,HIGH,unico sensor con datos reales
Ca n'Arús - HOS070-S06-01 I20BD020169P,SYNC_CONFLICT,CRITICAL,Ca n'Arús - HOS070-S06-01 I20BD020169P,HOS070,S06,qHUjuT98_UowvAwBH92O14Zcja6_HrIGUpIAsu2F2qM,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Puig i Gairalt - HOS064-S06-1 I18BD030289L,SYNC_CONFLICT,CRITICAL,Esc. Puig i Gairalt - HOS064-S06-1 I18BD030289L,HOS064,S06,ENbDiVPuctRpQSizdzd6m5TQmH3CNMPUfzML1cGW6dE,True,True,2026-06-17T18:24:12.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Puig i Gairalt - HOS064-S06-1 I18BD030289L,SYNC_CONFLICT,CRITICAL,Esc. Puig i Gairalt - HOS064-S06-1 I18BD030289L,HOS064,S06,chJF5THF9Wn4e630KjfnmdJmWSiu1F-wlPIzsR2GObM,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I18BD039671X,SYNC_CONFLICT,CRITICAL,I18BD039671X,,S06,Wbn_nPQ--G29OwmnwHNK7MwSP862itr956EoU8-8ARM,True,True,2026-06-17T18:15:43.000Z,KEEP,HIGH,unico sensor con datos reales
I18BD039671X,SYNC_CONFLICT,CRITICAL,I18BD039671X,,S06,GMbLxZXSp7ZYaELVDAd-OEOHrFo6xTmoEL-64vq-gDE,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Ausias March - HOS039-S06-01 I20BD036700P,SYNC_CONFLICT,CRITICAL,Esc. Ausias March - HOS039-S06-01 I20BD036700P,HOS039,S06,e7F8mB3WyPVfiIzs19ai2yEIvHD-7s2-MOxlJDguhhk,True,True,2026-06-17T18:02:25.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Ausias March - HOS039-S06-01 I20BD036700P,SYNC_CONFLICT,CRITICAL,Esc. Ausias March - HOS039-S06-01 I20BD036700P,HOS039,S06,gFzDGks5AA_5g-JrCaOUWZeGdMLA0g9UqiY8oUSH_9g,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I20BD036673D,SYNC_CONFLICT,CRITICAL,I20BD036673D,,S06,-aAYpDA-LA9n7EyWjVhK43AAxZQc5udyl8NlMAID22I,True,True,2026-06-17T13:59:14.000Z,KEEP,HIGH,unico sensor con datos reales
I20BD036673D,SYNC_CONFLICT,CRITICAL,I20BD036673D,,S06,0CNF02b8PpUC-Wc9bvxs-Oe0IWSLU6WoTGfap4bp3Pw,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Bibl. i esc. pl. Europa - HOS010-S06-01 I22BD035149C,SYNC_CONFLICT,CRITICAL,Bibl. i esc. pl. Europa - HOS010-S06-01 I22BD035149C,HOS010,S06,mNHHJ_e5Nbf1lctKqG7KPQ8bnRclLLahIALGWBipatQ,True,True,2026-06-07T15:58:03.000Z,KEEP,HIGH,unico sensor con datos reales
Bibl. i esc. pl. Europa - HOS010-S06-01 I22BD035149C,SYNC_CONFLICT,CRITICAL,Bibl. i esc. pl. Europa - HOS010-S06-01 I22BD035149C,HOS010,S06,2vJ-PK9HE1hdsGxUDOH468fudPJO0hC0IsnZsyNsvqk,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I22BD053196L,SYNC_CONFLICT,CRITICAL,I22BD053196L,,S06,CVTEtgap2xiHwDh70ncRMRw3Yxhd8NGH6pmSe2QhdRk,True,True,2026-06-07T17:57:24.000Z,KEEP,HIGH,unico sensor con datos reales
I22BD053196L,SYNC_CONFLICT,CRITICAL,I22BD053196L,,S06,5r0UI8ys3ywXqe9FLXc9Mk_r08ujKJSAs2IgBhFWw68,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I22BD089718C,SYNC_CONFLICT,CRITICAL,I22BD089718C,,S06,CPsUMKBbOgK-bT7dD_KpoTf9OZm_64F315FjYWMDN7A,True,True,2026-06-07T10:59:40.000Z,KEEP,HIGH,unico sensor con datos reales
I22BD089718C,SYNC_CONFLICT,CRITICAL,I22BD089718C,,S06,n9tfCtFPW3L0fzLNwmXsqLH-Dp6kRCGWruRP1U2e8go,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I22LA020277R,SYNC_CONFLICT,CRITICAL,I22LA020277R,,S06,L1rvpBim3OtUu0M1NzYSVZ5JgaLf1aTOqVvyYhAIlzI,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
I22LA020277R,SYNC_CONFLICT,CRITICAL,I22LA020277R,,S06,f1kSJfg9iunBMAScFDqQOZYegLLuIKradx_5DQVPHh0,True,False,,MANUAL_REVIEW,LOW,ninguno tiene datos y puntuacion identica
I20BD078435T,SYNC_CONFLICT,CRITICAL,I20BD078435T,,S06,wj_a4kDsEeN9JBjkhkV23AUJuOArdAy-2px60q85K-k,True,True,2026-06-07T14:57:19.000Z,KEEP,HIGH,unico sensor con datos reales
I20BD078435T,SYNC_CONFLICT,CRITICAL,I20BD078435T,,S06,gKOf4KTzDyE3NtI3Dg7xmc_jA3PZqeadhvBFdZE9f5U,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I22BD089717B,SYNC_CONFLICT,CRITICAL,I22BD089717B,,S06,PSt7qyv7PbBdn8KtafbF7hIcPgoJxgmJZiLqfmn_wtg,True,True,2026-06-07T14:58:59.000Z,KEEP,HIGH,unico sensor con datos reales
I22BD089717B,SYNC_CONFLICT,CRITICAL,I22BD089717B,,S06,DjMruoSsQwRu_16IAZYuKhI-u_0vnbuMb4DHPedvDSA,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I20LA078279G,SYNC_CONFLICT,CRITICAL,I20LA078279G,,S06,VZNA14X8PGdDEJT3clKfNP1f3HeRETcty0DGOdt5cgQ,True,True,2026-06-07T16:00:56.000Z,KEEP,HIGH,unico sensor con datos reales
I20LA078279G,SYNC_CONFLICT,CRITICAL,I20LA078279G,,S06,is2YsOjQA8q_m-8f7YfZrPVqwD_6k48U4f8E-CD4TVU,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I21BD015287S,SYNC_CONFLICT,CRITICAL,I21BD015287S,,S06,uxE6bMAeIvmmclOY_ydV9sF4pQbO6nkeXbqL2g_wjLE,True,True,2026-06-07T15:55:33.000Z,KEEP,HIGH,unico sensor con datos reales
I21BD015287S,SYNC_CONFLICT,CRITICAL,I21BD015287S,,S06,KCk2keaoLRjpPUTqgt7ER2ULaZ6l1a87cexRqhYFlRY,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Charlie Rivel - HOS041-S06-01 I22BB010137G,SYNC_CONFLICT,CRITICAL,Esc. Charlie Rivel - HOS041-S06-01 I22BB010137G,HOS041,S06,bKVLntYsC6-rJ2c35lOWZN3SH2Y4VONrAUXHm2fvVfg,True,True,2026-06-07T13:57:25.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Charlie Rivel - HOS041-S06-01 I22BB010137G,SYNC_CONFLICT,CRITICAL,Esc. Charlie Rivel - HOS041-S06-01 I22BB010137G,HOS041,S06,O7jch8ycVqWW8TsuNCEW8x90HbZegHRIvB_lTWRDd-M,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. S. Ramón y Cajal - HOS065-S06-01 I22BD089711V,SYNC_CONFLICT,CRITICAL,Esc. S. Ramón y Cajal - HOS065-S06-01 I22BD089711V,HOS065,S06,I07o08O1ZdpMBOwEFei25yB4TkDJHNk4NOQ1k_lzpUY,True,True,2026-06-07T17:57:07.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. S. Ramón y Cajal - HOS065-S06-01 I22BD089711V,SYNC_CONFLICT,CRITICAL,Esc. S. Ramón y Cajal - HOS065-S06-01 I22BD089711V,HOS065,S06,DkqdhLYkl2B5y0bYpDZMKd_aPSymIWrzob41CFyn388,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I21BB036576Y,SYNC_CONFLICT,CRITICAL,I21BB036576Y,,S06,XSYfYCL8hlGJ2vOnXfAAFZ38kIYHTNy8wPv_Ytzdv9w,True,True,2026-06-07T18:21:11.000Z,KEEP,HIGH,unico sensor con datos reales
I21BB036576Y,SYNC_CONFLICT,CRITICAL,I21BB036576Y,,S06,lX072ZWq3q6u6QgTjsIJRoiW0OJlBgApyHaaAsZuRps,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Esc. Pau Sans - HOS058-S06-01 I22BD021841U,SYNC_CONFLICT,CRITICAL,Esc. Pau Sans - HOS058-S06-01 I22BD021841U,HOS058,S06,PIzjp75zb8CIO9BJlHjSEZ83JbnaN09ica_GJgGNKN8,True,True,2026-06-07T14:00:02.000Z,KEEP,HIGH,unico sensor con datos reales
Esc. Pau Sans - HOS058-S06-01 I22BD021841U,SYNC_CONFLICT,CRITICAL,Esc. Pau Sans - HOS058-S06-01 I22BD021841U,HOS058,S06,DbWizGmTNr6UADycOeuUJJhb0ketH_LA7VWVNGkgcjM,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
I21BC007276L,SYNC_CONFLICT,CRITICAL,I21BC007276L,,S06,6CnHLIbSh9GqQOKBf6mRAvrBQfaHCjD9r5DslDotjx0,True,True,2026-06-07T16:00:49.000Z,KEEP,HIGH,unico sensor con datos reales
I21BC007276L,SYNC_CONFLICT,CRITICAL,I21BC007276L,,S06,yNgi1lPf1RpGxgGMcDqkvdj-yNqKrFpGIMrYa6BDHH0,True,False,,MARK_LEGACY,HIGH,"sin datos reales, sustituido"
Can Colom - HOS030-S06-02 I22BB051956F,SYNC_CONFLICT,CRITICAL,Can Colom - HOS030-S06-02 I22BB051956F,HOS030,S06,oRWyTwSR4b2pcybuHBbxnG2uCT58zA3c8W_wL1evx50,True,True,2026-06-07T17:59:50.000Z,KEEP,HIGH,unico sensor con datos reales
