sensor_id,thing_id,thing_token,hos,building_found,building_name,system_id,system_name,district_name,neighborhood,lat,lon,thing_status,resource_detected,last_timestamp,last_value,has_real_value,timestamp_status,days_since_last_data,active_status,issues,api_error
HOS051-S19-03,g2SPMcA9tzCw3Cp98U900wr_l2PtNHelC3oA0yn-IHk,YRZTkmZM5prbNg4iuKXABHqFjKeyy2QThIXMIEHOog4,HOS051,True,HOS051 Esc. M. d'E. de Bellvitge,S19,GAS,Distrito VI,Bellvitge,41.351694439701106,2.107701754547507,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS041-S19-02,c6olbn3Q5PXPbK8Mi2YoGHyKu9BJuvvoNrWPynjOs-w,LJ6CZ0KmIctnLA9ds2QFMRjX650Nx6fm6xamPk9tpJc,HOS041,True,HOS041 Esc. Charlie Rivel,S19,GAS,Distrito II,Collblanc,41.3735215060933,2.1165200676343883,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS041-S19-01,SRjx66qkNv0gWzjwNk8eE-7UHF8Dy8fXVhsDvEFFjG8,EvOWwXwVmF0_CydBvj_3uvz_yM_ox7pdDe8RJyeFJHs,HOS041,True,HOS041 Esc. Charlie Rivel,S19,GAS,Distrito II,Collblanc,41.3735215060933,2.1165200676343883,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS048-S19-01,OEprezAgV-dsMvZz75hJuEEwGfLeAS2z35LuFeCX4Fo,xtBOZs7AlpPLeNrRzxLue6NNTtIXUuL8LBihi3TOm2Q,HOS048,True,HOS048 Esc. La Carpa,S19,GAS,Distrito V,Can Serra,41.36722136080466,2.099782695029278,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS046-S19-01,D7nIg72y2FS81bColqBZPvZI59B7mMnCQnYr_CrbM2c,NG5xR3YEVYofLUQCGwjE3UxummsKnhVs8i2-gw8zY-Y,HOS046,True,HOS046 Esc. Joaquim Ruyra,S19,GAS,Distrito II,Collblanc,41.37625989224369,2.111209236896805,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS044-S19-01,0J2ZWdATAwOdPTgjalCLtc-k1WXh3TdLTBFpNk7NRQg,mKaccHW-QO-wr0p1unWefQyMySoPVamINKdviG3bGNs,HOS044,True,HOS044 Esc. Gornal,S19,GAS,Distrito VI,El Gornal,41.35800213172508,2.117626512218669,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS042-S19-01,0ChHAZNyPMJnDlXnf20GyxUz4_pQlzjmlYIegN_JcPA,mO84zcJNvY_jSWC_bN-jgtOFgHDekepduNbFCwpDFUw,HOS042,True,HOS042 Esc. J. M. Folch i Torres,S19,GAS,Distrito V,Pubilla Cases,41.37822331956801,2.1036891396955038,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS042-S19-02,LL07Koxfuwk1_Od5389HHxPlyGLpRwWzV9P7xGv0nPQ,GQBnkb7eKd8pTOyb7kLdYwX8JNRHlR6uJDNbktdHR58,HOS042,True,HOS042 Esc. J. M. Folch i Torres,S19,GAS,Distrito V,Pubilla Cases,41.37822331956801,2.1036891396955038,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS039-S19-01,0TbVq0u5SfxbNAlH1aQ0Df3KmMDCrRzUXhmj4fKiLg0,qQgOsroBEMrZCGIn1S8BVk7EFsRmqFUaTRapNfwydmk,HOS039,True,HOS039 Esc. Ausias March,S19,GAS,Distrito I,Centre,41.36326127587289,2.0938688815354225,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS136-S19-01,lHHi7rX2ypDiiV7_4noj3ZOF-P4kh-R8MRhA1TyZxx0,RnG8elaTEbZHrXq8akHBgv1VnxbW83kc2kORQXY_Y9s,HOS136,True,HOS136 Residencia Els Alps,S19,GAS,Distrito I,Sanfeliu,41.36258967284149,2.0954845257125845,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS057-S19-01,u1jW2qrfGBaHr8wwnfaop9z_mN5CGxg3J_ief-hJ5r8,3klFu7vDy6nEt3rl0wJroifmZm493WrVSuSd8zUfX4w,HOS057,True,HOS057 Esc. Pau Casals,S19,GAS,Distrito I,Sanfeliu,41.36913856573678,2.1156761857605337,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS057-S19-02,Gy-YYfpCjLEG9ZNehb5itnLxz0BLbP0rVBgNyRNFNyo,_QyVxIqQzpErQ_Da-CxJoROVC5KqJafWQ3IclSQ3KxM,HOS057,True,HOS057 Esc. Pau Casals,S19,GAS,Distrito I,Sanfeliu,41.36913856573678,2.1156761857605337,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS038-S19-01,2qHKySnhLtZbKAmioTQZuh9F54pYZ5hCKEeyzESW1G4,mI4W40wUtxzKubcGDWxraAjA50KHrSqtiTEK291LQjc,HOS038,True,HOS038 Esc. Busquets i Punset,S19,GAS,Distrito I,Centre,41.36310548113534,2.0966734257125696,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS038-S19-02,zRiW6e2vogKL2u7a4pGMDdBVsEVQUarTJgykASEE7uc,PropO1EGPZW4Pi_jE_MKUGQtbnJSOH1qn5gpAjje29E,HOS038,True,HOS038 Esc. Busquets i Punset,S19,GAS,Distrito I,Centre,41.36310548113534,2.0966734257125696,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS125,_hFS8aJzm2H4HMBxTDO6ZGUMvrcxRliLagxeAqnIDnA,V-Dt5aRvBYjP9_TWtTeyAA6cdqEnftJBwmzzFDLx5Wc,HOS125,True,HOS125 Museu Casa Espanya,S20,INUNDACION,Distrito I,Centre,41.36122859752088,2.097298010370756,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,MISSING_COORDS; NO_DATA,
HOS125-S20-01,0wzDMyLak-DWHMvRE0OWFaURDiByGOtdwWdP3Lt0skw,QKecIxhHip9lN9vRf6oVTvInjIpDH3OoPRpqN-SVNf4,HOS125,True,HOS125 Museu Casa Espanya,S20,INUNDACION,Distrito I,Centre,41.36122859752088,2.097298010370756,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS109-S20-01,bXpKsUzHAOF4-ogSD5wzmllOWTwBPDzByDPo8PND0Jc,dunLkbuz0Ny50GKMICLhTnlJsimVxFmpJwulHOrMC_I,HOS109,True,HOS109 C.E.M. L'Hospitalet Nord,S20,INUNDACION,Distrito V,Pubilla Cases,41.37910802990839,2.10223203920702,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS001-S20-01,lUsNdLqDO9AL1PndipCUBcHvB1B21ARV2S4iBe_N1zo,Q1D0YaWTasSaF5MihKaw9N2xAeiCyfdwN2_c8GS6djs,HOS001,True,HOS001 Aj L'H-Casa Consistorial,S20,INUNDACION,Distrito I,Centre,41.36100588320447,2.0961394124993054,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS036-S20-01,-YtpmjHSskjh43W10ii5asBl2G4bhQfEZdebC7gf3Nc,GbuwvMQfI7kqK4nbcI3Doi4SL6kwsBX7MdbEp7YIwpM,HOS036,True,HOS036 Dipòsit Santa Eulàlia,S20,INUNDACION,Distrito III,Santa Eulàlia,41.36664296230814,2.1180993103710057,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS088-S20-01,gGjFKqAZNz3Lf_EvG8ksOjLKCC1GsgqFeDX4mdRzCHM,dNRhovVTqLgqnJxTTKKcfJP4QIiEVKGxqsMPDCB--HA,HOS088,True,HOS088 Radio-TV de L'Hospitalet,S20,INUNDACION,Distrito III,Santa Eulàlia,41.364854844215394,2.1281175668513144,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS099-S20-01,UbTYP6Q_MWX6OsN54BJf05jMQr1nkdX3ETa8wixbFDk,5irgtmMLwb0QdDuW3Wli0_1SQDVeZaV1gqGEmm1gwnM,HOS099,True,HOS099 Esc. Br. Patufet,S20,INUNDACION,Distrito I,Centre,41.36258512047963,2.093596369897219,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS037-S20-01,I4ViepJoIVqg-AWcOuLy3i0L5-Vk-U0oKYeIaaezOYY,twR3aDPjpFNyIgM5K56IxVM_Y6DLea88ZxgpkUhly6E,HOS037,True,HOS037 Dipòsit Parc de la serp,S20,INUNDACION,Distrito I,Sant Josep,41.36198726423529,2.109137281535389,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS098-S20-01,2ovW3cjU0t7yZK-sgmhfrtpjQyLH329beGeyhiEZf4U,Z4Ijg-JZmKBAviXSlaRfuhXLtauWVqQgyK-DYj5iai4,HOS098,True,HOS098 Esc. Br. La Casa del Molí,S20,INUNDACION,Distrito V,Pubilla Cases,41.3702258014712,2.1010214833837733,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS126-S20-01,F5vqamhTcS7WE8qnGYMCQXemvPdgf1bX_I2bufnJ5kQ,VnP0fk3m9g6D8Jovk4jr1bIAEYeRe2_XLGyAbkv4MUw,HOS126,True,HOS126 Museu L'Harmonia,S20,INUNDACION,Distrito I,Centre,41.360494767375066,2.0976899950289667,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS132-S20-01,iEZo39AH9R4oJyIKUfb5WMpOvrU6mq3x8AuBWQsF0Es,v3Fwy_rPpEW5SCRvcdE-Nurpe93IXhD5uN2-N6CrkUw,HOS132,True,HOS132 Deixalleria Municipal,S20,INUNDACION,Distrito VI,Bellvitge,41.349618730784414,2.0957683290275684,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS006-S20-01,FkF1D3puIvTy12kFkzxHJ3F1DloQVcrlvjPUH75aJxc,s9q8Ly6tLiGtV_r2HVz0ByH55_YPOdTfx9_zHbkVun0,HOS006,True,HOS006 Cal Gotlla,S20,INUNDACION,Distrito III,Granvia Sud,41.35337367560269,2.1236383583524563,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS005-S20-01,b3HI7risMx53umOxx8ec6E3qCuTqMaoh9FRMrCB4Srk,137Oggjgh-M9-WDGeqS0S_Yskf89nsWQO7ClbZw17Cg,HOS005,True,HOS005 Edificio Cobalt,S20,INUNDACION,Distrito I,Centre,41.35914207845774,2.110842108618114,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS022-S20-01,MTMS7dEb0-Rh8mXv4X8FIG9ZeeGAr8mYXELmtx_kj_s,USpN1G01SRUNq4sW7uA2ktuabVb3RwfT_T7UBRIpgMI,HOS022,True,HOS022 C. C.  Tecla Sala,S20,INUNDACION,Distrito I,Sant Josep,41.366805261886064,2.1152714527001515,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS025-S20-01,OK2pnEUJdS0LPT-lc7i4svaOXGZlPX_U7u1Cgn97qOk,Pv2VEr4UZgxZIZK93HSQMLoTUPDGswgQhgysXphswe8,HOS025,True,HOS025 CGG Pubilla Casas,S20,INUNDACION,Distrito V,Pubilla Cases,41.373745441670316,2.1046224392067723,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS061-S20-01,5RBr1wsuHv0QIx1ObhkYhE_KBbmCmTUj9Ym8K3zrQrg,XimpdJQRBxHe-S7OTy3J9qNOQO9MYNpS4ljdb2618kY,HOS061,True,HOS061 Esc. Pere Lliscart,S20,INUNDACION,Distrito V,Pubilla Cases,41.37479624882629,2.111619596877657,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS054-S20-01,U0Qmq-PCSckuKNDVWGfflXkaH3quUckHaHWsEP9W6EM,zIPl57WnFabtyWM2NJ4XgAC-0Lu7vTrFklwXb9u_ETY,HOS054,True,HOS054 Esc. Milagros Consarnau,S20,INUNDACION,Distrito III,Santa Eulàlia,41.364484084491146,2.1293158257126676,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS050-S20-01,jFZ1VSGGUItKzQtRNqxqfzVGcqCVIzyRz_ObSGYgl5I,9heu8VaXO7VYP46lLUN_X-P4xfRs0gejrt0SVjzF39c,HOS050,True,HOS050 Esc. Lola Anglada,S20,INUNDACION,Distrito V,Can Serra,41.368885152035766,2.103239409922257,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS030-S20-01,5Ykrc3ujbwVsy8QlmryOIcBl7kRjsdk-ZLoR1YtS77Q,V6bgHxxrmDPwxD2HU4YKqcVeuUZHuOfft2oOEKnCX0I,HOS030,True,HOS030 Can Colom,S20,INUNDACION,Distrito III,Santa Eulàlia,41.36737156926719,2.1317029559931697,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS021-S20-01,zgKcIpcChAIk-cXyx41wCnHixggO80TlGmQyBlrjirs,NGKQmsmcASJUgObmFnwu9TYiogWg7BKPW_Xc8q4PJ54,HOS021,True,HOS021 C. C. Santa Eulàlia,S20,INUNDACION,Distrito III,Santa Eulàlia,41.367964758872574,2.1275503103710465,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS004-S20-01,-VyZYTF3R7sHj5zR8J1Kd_bK7KhSS6g4e8pQdcoPY0s,l_H03CFqzbGWpAb7cV1isgUTaZbUv6j04vmFO7-OKG4,HOS004,True,HOS004 CEMFO,S20,INUNDACION,Distrito I,Centre,41.35642266948409,2.1089592931807704,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS055-S20-01,4z542nz3WUqB-6UlzwdcwCkZ_R7s8SwwpkiHYoHNiG0,MBdsd3LzWa1F5Ij4UpSZaHKEFqihklaFuazrxieklXQ,HOS055,True,HOS055 Esc. Pablo Neruda,S20,INUNDACION,Distrito I,Sanfeliu,41.36582855202499,2.08727351037097,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS053-S20-01,VtSIfVXDo1ZFZ9YzYBRumZXAGVwCVdvNNVwnhvSI2Ls,7gGhPhw5tUuLDLbaTjCZIzzbvtVd3wH1zD9tWBAk-hA,HOS053,True,HOS053 Esc. Menéndez Pidal,S20,INUNDACION,Distrito IV,La Florida,41.373052201540304,2.110847583383893,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS026-S20-01,yJV4EEO-nnGMoWlMbnkN8P9QyESVL8DQeoGgJsEI63I,fERFKoECBk8Zs0JzLBCe6TRvPxjVzcyJDbjHO8nE1O0,HOS026,True,HOS026 A. B. S. S. - Dte. IV/V,S20,INUNDACION,Distrito V,Pubilla Cases,41.37095237467606,2.102731875248043,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS047-S20-01,0v8F2owoTAeYeOqFoVbsjdmq1bTavblFhdX8Q8fMW94,4RfFbBZO1SZHA-LUtcf1u4ipuV-UtNbZjH8T9EMDo5Y,HOS047,True,HOS047 Esc. Josep Janes,S20,INUNDACION,Distrito I,Sant Josep,41.36538072196777,2.110586996877262,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS058-S20-01,_PhPT4VK7tNk5oKed4JmSIMWNGMmo-Oi2RScQom6DN4,r_hxrnYbYNlL7nHILpSMmMXZRqKzNPVBHMFT2ha9Oso,HOS058,True,HOS058 Esc. Pau Sans,S20,INUNDACION,Distrito I,Sant Josep,41.36229332110509,2.1109706833834316,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS045-S20-01,o3dEpKtjNcOhJAB5C_jO5to0iBd0lg-VfV46DyyiFGg,GMhG1pNBd67K4hydGvkLw7RUSqVVpiszpMz28yz9L3k,HOS045,True,HOS045 Esc. Joan Maragall,S20,INUNDACION,Distrito IV,Les Planes,41.36633711793946,2.109332362917055,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS066-S20-01,4EUD-R1GPQOttM6bxx10feQL3V0HeKX7cZVy1SqCrNU,CJ33kop4eMs_5H7pM-cqJn2Cdpn1uh0PLMGYav2Snkg,HOS066,True,HOS066 Esc. Ramon Muntaner,S20,INUNDACION,Distrito VI,Bellvitge,41.349335825274665,2.1096686238639015,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS064-S20-01,ba0WQBcpjc65qC5YilziupeiBFEyaD8TC0xe7MOTm8M,z923yuw2bN3_Unn_kacHFJAKvqVVh1GFTXHJ3t3TY4Q,HOS064,True,HOS064 Esc. Puig i Gairalt,S20,INUNDACION,Distrito V,Pubilla Cases,41.37564228295669,2.1068291968777477,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS065-S20-01,oVocsOQBKJ7HxMEa1i3X1qFhGxVBKC3-_YqcEPb456k,Oun2cBIOY4txvigt1BXCDcTYnUcYP3LIfHEwNtcB8os,HOS065,True,HOS065 Esc. S. Ramón y Cajal,S20,INUNDACION,Distrito II,La Torrassa,41.3694666582098,2.1224105680419783,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS062-S20-01,ukIhNS4pQnNo-qYS4YbCiX_edOjKj0nvgPOsHACL2fo,iSlLmaxVs7WtnE53cvbbo63n4SpiiTPLVlDNBNeqPlU,HOS062,True,HOS062 Esc. Pompeu Fabra,S20,INUNDACION,Distrito III,Santa Eulàlia,41.36605298642543,2.1229377589519003,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS069-S20-01,aNJesfRaigQOiX9AfHZKXbCsJ64B3cIX9_MiX5fJciQ,MTt5fqMVpSxzQT6_oX2sJELUylX68dtsHVcQWaEsNBo,HOS069,True,HOS069 Ca n'Olivé,S20,INUNDACION,Distrito V,Can Serra,41.36952525205977,2.094770390538484,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS067-S20-01,q8XKBfc-RRT8T0NCXVgIh7nzRGfMSFA8nOe0XSk3dQE,I1Y62z_ZeIShSP3E0pQYixvgV4A6zIynlsR11eT8qRA,HOS067,True,HOS067 Esc. Sant Josep - El Pi,S20,INUNDACION,Distrito I,Centre,41.36486721473454,2.109263741054419,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS063-S20-01,ry8LDyXtiVzMEsg9u87ZZuKF4Em57M6NXOICszjNqZg,DrYglDQw6DVFfiH2iMx9-KoSBzgROp7Hl58vMusu75Q,HOS063,True,HOS063 Esc. Prat de la Manta,S20,INUNDACION,Distrito III,Santa Eulàlia,41.359986821232674,2.127480352699837,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS060-S20-01,Z-cpguhUZFdIsQ2kzhEADfrlmEtm849eYXDiCg_H7lo,vT-ElMhEYWeM4jl59h79TBmGkfOrsTaFl75_unuCAj4,HOS060,True,HOS060 Esc. Pep Ventura,S20,INUNDACION,Distrito II,Collblanc,41.374764131612785,2.121408852700516,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS043-S20-01,zBK9iFUqVI_88xc9pAm_0Eo34ZZTIRqu3gzXbq3dzTU,CLJ3lL4hUboCgUnQCY5NwWdAKVQLTxGSETaNt47JEXI,HOS043,True,HOS043 Esc. Frederic Mistral,S20,INUNDACION,Distrito III,Granvia Sud,41.36226896760275,2.133601222082758,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS049-S20-01,YLw2G3G6sImr3iTD6A5kuYyw80nSffh3ZZbwqFs56BU,R8yBidmXJsA4samPHDj3Tt2vXfGiVt8nzCXDPHHf294,HOS049,True,HOS049 Esc. La Marina,S20,INUNDACION,Distrito I,Centre,41.35352359044607,2.1090857857292793,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS041-S20-01,2UDfjBrjzCXFS02BGFguuXTkkt9ImW6OCn4GYOK6h6g,7PMvKY5c150nUoSTBdhkcft702gSGfZ-UCm8zX4QtxM,HOS041,True,HOS041 Esc. Charlie Rivel,S20,INUNDACION,Distrito II,Collblanc,41.3735215060933,2.1165200676343883,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS040-S20-01,k9jfjssyl_Fih8o8QOQA5KFeDO2LSS2awQQAUEisnPU,khMPx41FAgSaD2QNYHmFd0ZNpeF8d2uVnHO-paMtZWE,HOS040,True,HOS040 Esc. Bernat Metge,S20,INUNDACION,Distrito I,Centre,41.3579888393564,2.1126042846216464,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS029-S20-01,jxVe4yypqK2_7v1GWttUNguCzn4z4tLtNvUAvnpV-EY,6qOLWjuv-8tpzUO1W1Uh1RZhmMLWHQtI0i0y8-03f6w,HOS029,True,HOS029 Casa dels Cargols,S20,INUNDACION,Distrito II,La Torrassa,41.371127544620045,2.120963920621763,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS059-S20-01,nOUfwOSv1FTGRDbcnUN8rn53ME3Ys_Vx_nfU2Yzw53o,_erRiVcOns9qBNSYqGiASaRAa4-V8g7NA68QvBX18a8,HOS059,True,HOS059 Esc. Pau Vila,S20,INUNDACION,Distrito I,Sant Josep,41.36857208448327,2.1428565939686437,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS052-S20-01,lOhUbfQ7UIYsD7hZ3MJUnb5wLnso8XPatFSldfrnczE,LskBfE9-TAWcYg9UCuU98mqdVmvq2w6nDEaYYtPa7FE,HOS052,True,HOS052 Esc. Màrius Torres,S20,INUNDACION,Distrito II,Collblanc,41.37586603668318,2.115805373586468,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS024-S20-01,NaQJBfg-K4Ic3gmmYvsaZFEo-fGHuIaNAhD3SHhv9EM,3ENXU80ZUNFsEg1AxRRE19wqShgiWN6KlRRpfm5WCj8,HOS024,True,HOS024 Torre Barrina,S20,INUNDACION,Distrito II,Collblanc,41.37545179029178,2.117481366194221,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS056-S20-01,PI3pprtYtPkXhtM4iXLJ41PWBVjs8XjLLiTJ0975zVg,VN7UXA0dOlrGUGKGY7Fnxn46WSuLkDMIvWP86jn0lVI,HOS056,True,HOS056 Esc. Patufet Sant Jordi,S20,INUNDACION,Distrito I,Centre,41.357714373223935,2.1027371257123595,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS051-S20-01,FUVe4y0E9dRt4afm8d22DEX3hnTTFI1s9nfQ4sinKVg,gJGa_5zltSFbze60mnRGclzcETxy8EYdAyhCnNsBbIY,HOS051,True,HOS051 Esc. M. d'E. de Bellvitge,S20,INUNDACION,Distrito VI,Bellvitge,41.351694439701106,2.107701754547507,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS048-S20-01,42EZMZrsboX8rQXzeFI5lTQzQXMReezapNWOF5MUvt0,z5vIkhBN-9f5qJkkkjiY5bFK0s29yHEEg-7qHerTxfM,HOS048,True,HOS048 Esc. La Carpa,S20,INUNDACION,Distrito V,Can Serra,41.36722136080466,2.099782695029278,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS046-S20-01,ab5wBvP1UiYmfV_AQzRzazJgSSK1ED1HZ-CBvHJqSco,za_rtomJRKGZpjUOFpTnlJm4CXDLXlDzz1ghfETIwyQ,HOS046,True,HOS046 Esc. Joaquim Ruyra,S20,INUNDACION,Distrito II,Collblanc,41.37625989224369,2.111209236896805,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS044-S20-01,EvIdsKRHYzHcg4_dHURKDmqLJ_45twMjzOO2Yx0FJR8,gRYyjFG7Y3k70Hcsh7GxRmmxodEGa6xn2tnYy6eHf5k,HOS044,True,HOS044 Esc. Gornal,S20,INUNDACION,Distrito VI,El Gornal,41.35800213172508,2.117626512218669,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS042-S20-01,RKC1whN3m0WLs1g-a8IXzJt0QZOh3z_MnjFmHAe_SCY,TElrkYx2CrETMhuHRwJXk3ppuSb4cJR0AjLiwaD6gcY,HOS042,True,HOS042 Esc. J. M. Folch i Torres,S20,INUNDACION,Distrito V,Pubilla Cases,41.37822331956801,2.1036891396955038,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS039-S20-01,iMn83tFl8ytvvP4pMdbQr0Z42qW40wQjsP3oDzLoiSI,9SFiaFccVEdK1mKGCDSEY7t2JhTJGKBbLK503G19k08,HOS039,True,HOS039 Esc. Ausias March,S20,INUNDACION,Distrito I,Centre,41.36326127587289,2.0938688815354225,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS034-S20-01,eqjrIw_sweZv6bzbhy2yRTtHBaLO5HJWjWFG0fDD6aI,5M7RDufgoBM1CaV_zNze8RXLEwi4OxB5q03lgk8kuWU,HOS034,True,HOS034 Regidoria Districte II,S20,INUNDACION,Distrito II,La Torrassa,41.370624907348784,2.121711071906005,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS096-S20-01,NFVSoVMHgjVUgPjvxSAHmnXYB7HWXzRP5KO_1bkqUU4,R9QUVc3ieXNqiQVoPvJgMmF9K2se4ppRyUWBtGFWmig,HOS096,True,HOS096 Esc. Br. Nova Fortuny,S20,INUNDACION,Distrito II,Collblanc,41.37545458852764,2.122055483384039,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS136-S20-01,rXYmYBBmt8k0IW_tpMBNNaHxDT8S800AgtxdhCskB6o,40ySODV2nn4KeM99gEElEVplAgOBeEsEjkjOIc-rBIU,HOS136,True,HOS136 Residencia Els Alps,S20,INUNDACION,Distrito I,Sanfeliu,41.36258967284149,2.0954845257125845,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS057-S20-01,pg4OyyJfc_xz94ZKllmFNKUX_TjzdAGTjElaxSwZyps,EMpWqlQNPmphkEqblhTiw-O5HWazVad7-UzhzV8WMKQ,HOS057,True,HOS057 Esc. Pau Casals,S20,INUNDACION,Distrito I,Sanfeliu,41.36913856573678,2.1156761857605337,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS038-S20-01,j4MC8JnouMaXIGRge5mMQP9cRmzkjj0lGO8xjXVCnq4,_MCeL9qopU6nRx6I94xJ_OucXwt6s4v2Bxv2sKm7UeE,HOS038,True,HOS038 Esc. Busquets i Punset,S20,INUNDACION,Distrito I,Centre,41.36310548113534,2.0966734257125696,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS023-S20-01,LrMvDuOxNHN_7KF4BldccPe_3uqaloBsTaNjFV8Po1I,qFpLrG6hYtymf6EHTtwKWFl5GfFhCeHaEl8yXF3i-K4,HOS023,True,HOS023 C. M. Ana Díaz Rico,S20,INUNDACION,Distrito IV,Les Planes,41.36780316660146,2.110279383383685,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
HOS012-S20-01,TgMB0XI0o1YA7LfBO5bsmFMO28kreA5slMQp5HAaKsY,AZrUifyiDoDHULBHDSPXd0_nxV5FKHVO2dvd5p_GLN0,HOS012,True,HOS012 Cement. Mun. L'Hospitalet,S20,INUNDACION,Distrito IV,Les Planes,41.366017720075696,2.106016968041826,VALID,,,,False,NOT_APPLICABLE,,NO_DATA,NO_DATA,
